1.2558e+07,2016,9,1,0,21,0,0,0,0,0,0,8,74,1
9.9163e+06,2015,4,10,0,21,0,0,45,1,1,1,28,7,0
2.9698e+06,2016,6,30,1,20,0,0,0,0,0,0,0,1,1
1.5201e+07,2016,7,22,0,20,0,0,0,0,0,0,0,5,1
1.1587e+07,2016,9,7,0,21,0,0,0,0,0,0,0,7,1
2.3757e+06,2013,3,21,1,25,0,0,542,2,3,2,15,113,0
1.0897e+07,2016,7,17,0,23,0,0,0,0,0,0,3,46,1
3.1415e+06,2013,1,2,0,26,1,1,19,0,1,0,15,9,0
2.0377e+07,2016,9,7,0,24,0,0,0,0,0,0,6,39,1
1.1805e+07,2016,7,28,0,22,0,0,0,0,0,0,0,1,1
1.7597e+07,2016,8,24,0,25,0,0,0,0,0,0,2,7,1
1.7153e+06,2016,8,2,1,29,0,1,3,0,0,0,2,1,0
7.8693e+06,2014,2,3,1,100,0,0,14,2,3,1,1,8,0
1.0634e+06,2016,8,22,1,23,0,0,3,0,0,1,3,2,0
5.5447e+05,2016,4,16,1,24,0,0,26,0,2,0,2,9,0
8.3674e+06,2015,7,24,1,26,0,0,14,3,3,3,0,1,0
7.5271e+06,2016,3,19,0,97,0,0,26,0,0,0,1,2,0
1.6462e+07,2016,5,21,0,25,0,0,11,0,0,0,5,2,1
3.9129e+06,2015,2,1,1,36,0,0,0,1,1,1,0,1,0
8.7292e+06,2016,9,1,0,30,0,0,3,1,2,1,2,0,1
1.2779e+07,2016,7,24,1,25,0,0,3,0,0,1,1,8,0
2.6733e+06,2016,8,21,0,23,0,0,1,0,0,0,16,0,1
9.688e+06,2016,4,24,1,21,0,0,4,0,0,0,1,0,0
2.0318e+06,2016,7,20,1,23,0,0,0,0,0,0,0,4,1
1.2298e+07,2016,7,22,0,25,0,0,7,0,0,0,1,1,0
7.4311e+06,2016,8,22,0,20,0,0,1,0,1,1,1,0,0
2.6348e+05,2016,5,22,1,25,0,0,0,0,0,0,0,1,0
2.4328e+07,2016,7,16,0,27,0,0,7,0,6,0,31,1,1
2.5124e+06,2016,8,10,0,29,0,0,0,0,0,0,0,1,1
4.9406e+06,2013,8,4,1,22,0,0,5,1,2,2,2,1,0
1.697e+07,2016,8,2,0,23,0,0,0,1,1,1,2,6,1
9.2202e+06,2015,11,21,0,20,0,0,1,0,0,0,1,0,0
5.7144e+06,2013,7,1,0,28,0,0,46,1,2,1,3,2,0
5.3401e+06,2015,11,12,0,29,0,0,26,0,1,1,2,0,0
8.6812e+06,2013,11,6,1,20,0,0,19,1,1,1,2,3,0
6.4898e+05,2015,12,16,0,23,0,1,88,1,1,2,19,5,0
2.5964e+06,2015,11,20,0,23,0,1,6,1,1,1,2,0,0
1.6732e+07,2016,8,22,0,26,0,0,30,1,1,3,21,21,1
2.1604e+07,2016,7,17,0,22,0,0,2,0,0,0,3,0,1
1.0848e+07,2016,3,14,1,26,0,0,2,0,0,0,1,0,0
8.4632e+06,2016,4,22,0,26,0,0,1,0,0,0,0,1,1
7.4492e+06,2016,7,3,1,34,0,0,4,0,0,0,1,7,0
1.5993e+07,2016,7,28,0,23,0,0,0,0,0,0,8,0,1
3.4842e+05,2015,3,4,1,26,0,1,20,3,3,3,0,5,0
8.5507e+06,2013,5,4,1,30,0,0,4,0,0,1,1,1,0
2.2194e+07,2016,8,4,0,21,0,0,2,0,0,0,1,0,1
8.2589e+06,2016,7,20,0,20,0,0,2,5,7,7,1,1,0
1.8647e+06,2016,7,16,0,23,0,0,81,1,4,1,15,11,0
2.6088e+07,2015,9,4,0,27,0,0,0,0,1,0,13,0,1
8.7151e+06,2016,8,10,0,23,0,0,0,0,0,0,1,5,1
1.1725e+07,2013,11,12,1,30,0,0,9,1,1,2,1,0,0
2.8597e+06,2016,8,19,0,23,0,0,0,0,0,0,0,7,1
1.3529e+07,2016,7,25,1,36,0,0,1,0,0,1,0,1,0
3.6818e+06,2013,7,15,0,32,1,1,41,0,0,0,5,2,0
2.384e+07,2016,9,1,0,22,0,0,0,0,0,0,15,0,1
2.347e+07,2016,8,14,0,23,0,0,0,0,0,0,1,5,1
5.4161e+06,2016,3,13,1,24,0,0,0,0,0,0,0,1,0
2.1706e+07,2016,8,7,0,23,0,0,0,0,0,0,10,40,1
1.5661e+07,2016,4,19,0,28,0,0,8,0,0,0,17,1,1
1.1018e+06,2016,7,17,0,18,0,0,0,0,0,0,17,0,1
1.7287e+06,2016,8,18,0,23,0,0,0,0,0,0,1,20,1
1.4036e+07,2015,2,4,0,22,0,0,0,1,2,2,2,2,0
1.429e+07,2016,8,13,1,24,0,0,1,0,0,0,0,1,0
1.4909e+07,2014,4,25,1,48,0,0,8,1,1,2,0,1,0
6.2367e+06,2016,8,5,0,26,0,0,1,0,0,0,34,1,1
1.688e+07,2016,8,8,0,24,0,0,0,0,0,0,4,1,1
5.1034e+06,2014,4,22,1,37,0,0,0,1,0,1,1,4,0
2.5826e+07,2016,9,13,1,24,0,0,0,0,0,0,2,7,1
2.5679e+07,2013,6,28,0,26,0,0,9,1,1,1,3,1,1
6.5307e+06,2013,7,23,1,34,0,0,29,1,1,2,2,1,0
2.7195e+06,2016,7,27,0,17,0,0,1,0,0,0,2,0,0
3.2142e+06,2015,2,24,0,18,0,0,52,1,2,0,13,7,0
2.6734e+06,2016,8,19,0,19,0,0,0,1,1,1,6,1,1
1.4542e+07,2012,8,5,0,13,0,0,27,1,1,1,1,4,0
1.5613e+06,2013,9,4,1,31,0,0,12,0,0,0,0,2,0
2.157e+07,2014,2,3,0,19,0,0,28,2,1,1,33,3,1
1.2615e+07,2013,1,7,1,29,0,0,5,1,1,1,1,0,0
2.2422e+06,2016,6,8,0,40,0,0,12,0,0,0,3,3,0
8.1451e+06,2015,9,12,1,26,0,0,0,0,0,0,2,234,1
2.1361e+06,2016,8,24,0,26,0,0,6,1,4,4,3,2,1
2.3898e+07,2016,8,5,0,21,0,0,0,0,0,0,1,6,1
3.9884e+06,2016,7,28,0,22,0,0,0,0,0,0,1,15,1
2.4091e+07,2016,9,7,0,23,0,0,0,0,0,0,0,3,1
7.2874e+06,2016,6,29,0,30,0,0,15,3,1,2,64,2,1
1.9172e+07,2016,7,24,0,21,0,0,0,0,0,0,11,35,1
1.2263e+07,2016,9,1,0,27,0,0,11,3,3,3,15,0,1
1.5553e+07,2013,5,20,1,31,0,0,9,1,1,1,2,2,1
4.1412e+06,2014,3,6,0,24,0,0,22,1,1,1,2,2,0
1.7107e+06,2015,11,1,0,28,0,0,9,0,1,0,3,0,0
6.5346e+06,2016,8,11,0,20,0,0,0,0,3,1,1,0,1
2.1108e+06,2016,8,5,1,26,0,0,20,0,0,1,6,43,0
2.1235e+07,2015,7,13,0,28,0,0,23,0,2,3,21,1,1
1.3905e+07,2015,3,30,1,28,0,0,21,0,0,2,9,42,0
2.0007e+07,2016,8,13,0,21,0,0,0,0,0,0,0,7,1
1.8373e+07,2016,8,4,1,22,0,0,0,0,0,0,5,17,1
1.5158e+07,2014,9,25,1,90,0,0,3,1,1,2,0,1,0
2.0667e+07,2016,7,28,0,23,0,0,0,0,0,0,22,0,1
8.9631e+06,2016,2,14,0,18,0,0,8,1,1,1,50,0,1
2.0449e+07,2016,7,31,0,23,0,0,0,0,0,0,0,4,1
2.5555e+06,2015,6,16,0,90,0,0,11,0,2,0,0,20,0
6.1432e+06,2013,8,3,1,30,0,1,10,3,5,3,0,3,0
1.625e+07,2016,9,15,0,23,0,0,0,0,0,0,0,6,1
1.1597e+07,2016,9,13,0,23,0,0,0,0,0,0,0,7,1
1.1843e+07,2013,2,21,1,27,0,0,1,0,0,0,1,13,1
5.922e+06,2016,7,25,1,16,0,0,15,1,1,1,1,2,0
1.5273e+07,2015,10,5,1,19,0,0,5,1,1,3,2,3,0
2.4709e+07,2016,9,1,0,21,0,0,2,1,3,1,26,75,1
1.5972e+07,2016,7,22,0,20,0,0,0,0,0,0,0,2,1
1.3439e+07,2015,6,12,1,22,0,0,65,4,3,3,1,5,0
4.4507e+06,2014,4,19,1,26,0,0,0,1,1,1,0,1,0
2.5103e+07,2016,8,16,0,25,0,0,0,0,0,0,2,33,1
1.0826e+07,2016,8,13,1,22,0,0,0,5,4,2,1,7,1
1.9711e+07,2016,7,20,1,23,0,0,0,0,0,0,0,3,1
2.0259e+07,2016,7,22,0,23,0,0,0,0,0,0,9,19,1
2.5954e+07,2015,10,15,0,19,0,0,0,0,0,0,2,1,1
1.5949e+07,2016,9,1,0,23,0,0,0,0,0,0,2,15,1
1.2007e+07,2016,6,29,0,19,0,0,10,0,1,0,0,5,0
7.3627e+06,2013,10,20,0,22,0,0,82,1,10,1,53,3,0
1.7818e+07,2016,8,19,0,22,0,0,0,2,3,2,1,1,1
1.1194e+07,2015,6,27,1,46,0,0,6,2,3,1,8,5,0
2.6854e+07,2013,4,4,1,23,0,0,0,1,1,1,3,26,1
1.1049e+07,2013,10,10,0,28,0,0,10,1,1,1,7,2,0
9.4237e+06,2016,7,25,0,16,0,0,59,1,1,1,21,16,0
2.6394e+07,2016,8,14,0,18,0,0,0,0,0,0,0,4,1
9.4726e+06,2016,3,30,0,24,0,0,55,1,1,1,67,6,1
7.3117e+06,2015,5,12,1,26,0,0,15,0,2,4,5,23,0
5.6011e+06,2015,3,2,1,26,0,0,2,0,2,1,1,2,0
1.5197e+07,2016,8,4,1,32,0,0,1,0,0,0,0,5,0
1.3013e+07,2014,8,11,0,29,0,0,455,1,2,1,18,5,0
1.3952e+07,2016,6,21,1,20,0,0,15,1,1,2,0,3,0
1.3605e+07,2016,3,25,1,26,0,0,0,0,2,2,0,3,0
7.0156e+06,2013,12,12,1,14,0,0,0,1,1,1,1,2,0
1.5189e+07,2016,9,10,0,26,0,0,0,0,0,0,0,10,1
1.3833e+07,2015,9,9,0,30,0,0,8,0,0,0,4,3,0
1.0522e+07,2014,6,11,1,29,1,1,53,4,3,2,13,10,0
2.4439e+07,2014,7,17,1,28,0,0,0,1,1,1,6,18,1
7.347e+06,2016,7,19,0,24,0,0,2,3,3,3,83,140,1
1.1619e+07,2016,8,5,1,26,0,0,3,0,0,1,1,8,0
5.1644e+06,2016,2,23,1,29,0,0,2,0,2,1,0,1,0
1.3591e+07,2016,8,27,0,26,0,0,0,0,0,0,2,6,1
2.0378e+06,2016,3,11,1,26,0,0,2,0,0,0,1,3,0
5.164e+06,2014,10,17,0,19,0,0,4,1,2,1,22,13,0
9.4564e+06,2014,1,3,1,28,0,1,139,2,2,3,11,19,0
9.0285e+06,2015,5,22,1,23,0,0,0,0,0,0,0,1,0
9.8536e+05,2016,4,21,1,32,0,0,13,1,1,1,0,1,0
2.4605e+06,2016,7,20,0,13,0,0,5,6,15,1,0,1,0
1.4294e+07,2016,2,29,0,23,0,0,2,0,0,5,1,0,0
6.8382e+06,2016,8,8,0,20,0,0,0,0,0,0,0,15,1
1.9563e+07,2016,8,29,0,30,0,0,43,0,0,0,12,1,1
1.9616e+07,2016,7,31,0,28,0,0,0,0,2,0,2,2,1
9.161e+06,2016,6,21,0,28,0,0,6,0,0,0,5,2,0
2.0756e+06,2016,7,24,0,20,0,0,0,0,0,0,0,19,1
1.6845e+07,2016,8,13,0,22,0,0,0,0,0,0,0,2,1
1.6488e+06,2015,3,12,0,25,0,0,1,1,1,1,40,0,1
5.6808e+06,2014,11,30,1,35,0,0,1,1,1,1,1,2,0
1.0676e+07,2016,8,16,0,21,0,0,0,0,0,0,0,7,1
1.9088e+06,2016,8,2,1,22,0,0,1,0,0,0,1,1,0
1.6958e+06,2016,6,13,1,34,0,0,3,0,0,0,1,1,0
6.9941e+06,2016,7,8,0,20,0,0,6,1,1,1,42,1,1
1.1748e+07,2016,7,27,1,22,0,0,0,0,0,0,0,2,1
1.8615e+07,2016,7,28,0,20,0,0,0,0,0,0,0,2,1
9.579e+06,2013,8,4,0,28,0,0,413,2,3,3,6,0,0
1.5491e+07,2016,6,10,1,21,0,0,23,0,0,0,2,6,0
1.4833e+07,2016,7,25,0,21,0,0,19,1,1,1,39,16,0
1.5185e+07,2015,1,25,0,20,0,0,1,1,1,1,6,0,1
95745,2013,1,10,1,27,0,0,10,0,0,0,2,0,0
5.3224e+06,2016,4,24,0,22,0,0,14,0,0,0,24,22,0
1.4246e+07,2015,9,15,1,21,0,0,4,0,0,0,1,4,0
1.1131e+06,2016,4,2,0,20,0,0,0,0,0,0,18,0,1
1.1821e+07,2016,5,25,0,22,0,0,0,0,0,0,1,1,1
9.6687e+06,2016,6,21,0,25,0,0,16,0,0,0,7,6,1
2.5897e+07,2016,8,5,0,32,0,0,86,0,10,0,75,0,1
6.0516e+06,2016,8,11,0,26,0,0,0,1,1,1,1,0,1
1.4005e+07,2016,2,29,0,26,0,0,18,1,1,0,5,3,0
7.4072e+06,2014,10,28,1,23,0,0,56,1,1,1,4,7,0
6.4789e+05,2014,6,2,0,24,0,0,44,1,3,1,16,3,0
2.5855e+07,2016,8,25,0,23,0,0,0,1,1,1,0,1,1
2.8283e+06,2015,10,7,1,18,0,0,11,1,1,1,0,6,0
5.0449e+06,2015,5,19,0,27,0,0,18,0,5,1,1,1,0
1.6473e+07,2016,9,2,0,22,0,0,0,0,0,0,0,8,1
2.469e+07,2016,8,14,0,24,0,0,0,1,1,1,12,0,1
5.7989e+06,2015,12,19,1,21,0,0,5,1,1,1,1,0,0
7.4024e+06,2016,8,14,1,26,0,0,2,0,0,0,0,1,0
1.1942e+07,2015,8,29,0,27,0,0,0,1,10,1,13,13,0
6.1089e+06,2014,8,20,0,26,0,0,2,1,1,2,1,1,0
7.162e+06,2014,1,4,0,27,0,0,328,0,1,0,0,1,0
2.0831e+06,2016,6,27,0,18,0,0,2,0,0,0,1,0,0
1.8937e+07,2016,7,31,0,23,0,0,0,0,0,0,1,13,1
1.4459e+07,2016,9,5,1,22,0,0,85,0,0,0,5,40,0
1.5486e+07,2013,6,6,1,31,0,0,47,0,0,0,0,1,0
9.9857e+06,2016,8,22,0,29,0,0,31,0,1,1,11,4,0
1.2769e+07,2016,8,2,0,26,0,0,3,0,0,0,7,3,0
1.5414e+06,2015,4,26,1,23,0,0,0,0,1,1,1,1,1
1.2107e+07,2016,8,2,0,20,0,0,0,0,0,0,0,4,1
2.2544e+07,2016,5,11,1,34,0,0,4,1,1,1,2,1,1
5.9446e+06,2015,8,27,0,31,0,0,19,0,1,0,2,1,1
1.1212e+07,2015,6,24,0,34,0,0,1,0,1,0,12,2,0
2.0251e+07,2016,9,7,0,21,0,0,0,0,0,0,1,1,1
5.6274e+06,2016,2,26,1,37,0,0,3,1,1,2,1,2,0
1.2568e+07,2016,6,5,1,33,0,0,40,0,1,1,1,6,0
1.4726e+07,2016,7,8,0,32,0,0,1,0,0,0,5,0,1
1.151e+07,2012,12,30,0,23,0,1,6,1,1,0,2,4,0
1.3039e+07,2016,8,5,0,21,0,0,0,1,1,1,16,0,1
1.495e+07,2016,7,25,0,21,0,0,0,0,0,0,3,6,1
2.7115e+06,2015,2,26,1,19,0,0,32,0,0,0,1,0,0
1.1719e+07,2016,7,28,0,23,0,0,0,0,0,0,0,5,1
7.952e+06,2016,6,5,1,19,0,0,44,0,0,0,12,43,0
1.0056e+07,2016,5,19,1,23,0,0,22,1,1,1,32,28,1
1.3266e+07,2016,6,30,0,24,0,0,4,1,1,1,16,1,1
4.3483e+05,2016,8,2,0,25,0,0,0,3,4,3,0,8,1
8.7425e+06,2014,6,22,1,24,0,0,103,1,38,2,2,5,0
1.2649e+07,2016,7,19,0,26,0,0,0,1,1,1,10,0,1
1.2758e+07,2013,12,10,1,14,0,0,13,1,1,1,1,0,0
1.1833e+07,2015,10,21,1,28,0,0,0,0,0,0,0,1,1
2.5852e+06,2016,8,14,1,35,0,0,0,0,0,0,1,1,0
6.6333e+06,2016,3,30,0,23,0,0,2,1,1,2,4,0,1
2.6183e+06,2016,8,21,0,26,0,0,0,0,1,1,1,0,1
1.2956e+07,2015,10,26,1,29,0,0,37,0,2,0,1,3,0
1.5826e+07,2016,2,12,0,20,0,0,56,0,0,0,202,19,1
1.1049e+07,2015,2,24,1,31,0,0,36,2,1,2,10,31,1
3.7792e+06,2016,8,10,1,23,0,0,0,0,0,0,0,1,1
1.408e+07,2016,8,13,0,19,0,0,0,0,0,0,0,3,1
1.4947e+07,2016,8,2,0,28,0,0,0,1,1,1,0,1,1
6.5579e+06,2015,5,16,1,38,0,1,2,0,0,0,2,1,0
1.876e+06,2016,8,19,1,24,0,0,0,0,0,0,0,20,1
3.2354e+06,2014,9,8,1,21,0,0,50,1,3,3,6,18,0
5.9215e+06,2016,7,13,0,19,0,0,5,0,0,0,9,0,1
9.0732e+06,2014,3,30,1,23,0,0,21,1,2,2,3,52,0
1.1417e+06,2016,7,22,0,26,0,0,0,1,1,1,10,0,1
1.0988e+07,2016,7,30,0,21,0,0,0,1,1,1,20,21,1
5.934e+06,2016,1,31,1,26,0,0,6,0,0,0,1,0,0
7.257e+06,2016,8,2,0,23,0,0,0,0,0,0,0,9,1
2.009e+07,2016,8,5,0,25,0,0,0,0,0,0,1,1,1
2.2777e+07,2016,9,16,0,23,0,0,0,0,0,0,0,6,1
6.9728e+06,2015,8,10,0,21,0,0,13,1,2,1,3,0,0
1.1672e+07,2016,5,24,0,26,0,0,75,0,0,0,2,0,0
7.1953e+06,2015,11,1,0,27,0,0,21,1,1,1,6,10,0
1.1669e+07,2013,7,6,0,25,0,1,73,3,4,2,8,2,0
1.7115e+07,2014,10,13,0,26,0,0,87,1,6,1,29,11,1
8.121e+06,2016,1,29,0,28,0,0,241,1,3,1,61,9,0
1.0637e+07,2013,7,13,0,22,0,0,1,0,0,0,0,2,0
9.1374e+06,2013,12,26,1,31,0,0,2,0,0,0,1,1,0
1.3538e+07,2016,6,25,0,27,0,0,66,1,2,1,36,4,1
6.059e+06,2015,3,13,1,30,0,0,96,2,7,2,8,22,0
1.788e+07,2016,7,28,0,21,0,0,7,0,0,0,5,0,1
1.4742e+07,2012,7,2,1,23,0,0,36,1,1,1,0,1,0
4.9497e+06,2016,4,8,0,23,0,0,13,0,0,0,8,0,0
4.5018e+06,2016,8,2,0,24,0,0,0,0,0,0,6,49,1
1.9875e+07,2016,8,2,0,18,0,0,0,1,1,1,0,2,1
2.6793e+07,2014,8,25,0,90,0,1,34,1,2,1,74,4,1
1.688e+07,2016,8,21,1,22,0,0,0,0,0,0,0,5,1
6.0424e+06,2014,1,1,1,26,0,0,14,1,1,2,13,1,0
3.5356e+06,2016,8,4,0,23,0,0,0,0,0,0,0,5,1
1.8485e+07,2016,7,19,0,20,0,0,0,0,0,0,1,5,1
1.3364e+07,2016,7,28,1,49,0,0,37,0,0,0,4,4,0
1.3539e+07,2012,11,24,1,28,0,0,4,2,0,0,5,9,0
6.356e+06,2016,8,22,0,23,0,0,0,0,0,0,0,6,1
2.2778e+07,2016,9,2,0,21,0,0,0,0,0,0,0,7,1
1.4262e+07,2015,5,27,1,28,0,0,2,3,3,3,0,1,0
1.9649e+07,2014,7,5,1,27,0,0,3,2,1,2,0,1,1
1.3838e+07,2016,1,23,1,19,0,0,10,0,0,0,4,8,0
9.7874e+06,2016,9,10,1,31,0,0,0,0,0,0,1,2,0
90607,2013,3,10,1,92,0,0,13,1,1,1,2,6,0
1.1214e+07,2014,3,22,1,30,0,0,39,0,3,2,0,1,0
2.5934e+07,2016,7,14,0,23,0,0,0,4,6,9,14,2,1
2.1712e+07,2016,7,30,0,20,0,0,0,0,0,0,0,4,1
1.1552e+07,2014,5,6,0,27,0,0,24,0,15,1,34,18,0
1.2873e+07,2015,8,13,0,18,0,0,3,0,1,0,16,3,0
5.2505e+06,2016,9,4,0,23,0,0,0,0,0,0,0,6,1
2.4308e+07,2016,8,30,0,23,0,0,0,0,0,0,0,8,1
2.0688e+07,2016,8,13,0,20,0,0,0,0,0,0,0,5,1
2.0382e+06,2016,8,24,0,21,0,0,0,1,1,1,3,29,1
1.5889e+07,2016,9,4,0,24,0,0,0,0,0,0,3,21,1
7.9668e+06,2014,6,2,1,23,0,0,7,0,1,1,1,3,0
1.3054e+07,2015,3,2,0,34,0,0,311,0,4,0,1,0,0
4.9513e+06,2014,5,30,0,26,0,0,0,1,2,1,0,1,0
6.6142e+06,2014,1,6,0,18,0,0,191,1,0,5,3,0,0
1.0242e+07,2013,12,12,1,20,0,0,2,0,0,0,1,11,1
1.0709e+07,2014,9,8,1,25,0,1,15,2,2,2,4,6,0
7.503e+06,2015,1,22,0,37,0,0,37,0,1,0,1,1,1
3.8716e+06,2015,7,27,1,20,0,0,11,2,1,1,1,3,0
5.1447e+06,2015,7,24,1,30,0,0,89,2,3,2,7,2,0
1.3293e+07,2016,7,28,1,16,0,0,11,1,1,1,1,1,0
1.6792e+07,2016,8,22,0,22,0,0,0,1,1,1,28,0,1
1.2068e+07,2016,5,28,1,35,0,0,9,2,0,2,0,1,0
3.6734e+06,2013,7,24,0,24,0,0,25,1,1,1,1,1,0
2.1474e+07,2016,8,14,1,23,0,0,0,0,0,0,2,3,1
7.1347e+06,2016,8,22,1,23,0,0,1,1,1,2,2,7,0
2.7225e+06,2013,12,12,1,36,0,0,4,1,1,1,1,1,0
2.0853e+07,2016,8,24,0,20,0,0,0,0,0,0,0,5,1
2.1546e+07,2016,8,16,0,20,0,0,0,0,0,0,0,6,1
2.233e+07,2016,8,4,0,19,0,0,0,0,0,0,11,0,1
2.6223e+05,2016,7,30,1,40,0,0,0,0,0,0,1,2,0
2.761e+06,2015,8,9,0,26,0,1,33,0,1,0,2,3,0
1.6853e+06,2016,7,13,0,20,0,0,0,1,1,1,6,1,1
1.8525e+07,2012,11,7,0,23,0,0,10,1,1,1,9,1,1
1.4982e+07,2016,9,8,0,23,0,0,0,0,0,0,0,7,1
3.0747e+06,2015,9,4,1,25,0,0,0,0,0,0,1,141,1
2.3531e+07,2016,9,13,0,17,0,0,0,0,0,0,0,7,1
2.5308e+06,2013,5,21,0,21,1,1,244,1,2,1,68,12,0
2.0688e+07,2016,8,18,1,23,0,0,0,0,0,0,0,6,1
1.04e+07,2016,1,21,0,21,0,0,1,0,0,0,4,0,0
4.6077e+06,2014,10,24,0,21,0,0,254,1,1,1,79,6,1
1.2134e+07,2016,8,13,1,26,0,0,0,0,0,0,12,0,1
5.4194e+06,2013,11,6,0,19,0,0,38,1,1,1,25,1,0
3.3226e+06,2014,8,16,1,18,0,0,5,1,1,1,0,1,0
5.1315e+06,2016,6,29,0,25,0,0,11,0,0,0,17,0,1
7.1995e+06,2013,2,15,1,47,0,0,5,1,2,1,0,1,0
5.6365e+06,2013,4,7,1,29,0,0,56,1,1,1,30,450,0
8.7047e+06,2016,9,16,0,20,0,0,0,0,0,0,0,1,1
7.4854e+06,2016,3,5,1,44,0,0,0,0,0,0,0,1,0
1.0472e+07,2016,7,20,1,23,0,0,0,0,0,0,0,5,1
1.7485e+06,2016,6,13,1,24,0,0,9,1,1,1,4,3,0
1.0982e+07,2016,4,10,1,26,0,0,0,0,3,3,1,5,0
2.1304e+07,2016,7,27,0,20,0,0,0,0,0,0,0,4,1
1.1536e+07,2016,4,27,0,22,0,0,49,0,12,0,75,13,0
9.4154e+06,2016,8,16,0,23,0,0,0,0,0,0,1,0,0
1.1768e+07,2016,8,30,0,22,0,0,0,0,0,0,5,1,1
2.4394e+07,2016,9,15,0,20,0,0,0,0,0,0,1,8,1
78818,2016,8,14,0,23,0,0,4,0,0,0,4,1,0
1.9613e+06,2015,8,1,0,27,1,1,237,1,5,1,13,4,0
1.3806e+07,2016,6,2,1,87,0,0,60,3,4,4,12,9,0
5.6748e+06,2015,7,15,1,13,0,0,0,0,1,0,1,2,0
5.5266e+06,2016,2,15,0,22,0,0,27,0,1,0,4,0,0
1.7787e+07,2016,8,16,0,21,0,0,0,0,0,0,0,16,1
2.2614e+07,2014,7,11,0,26,0,0,0,1,1,1,5,36,1
2.3465e+07,2013,2,21,1,26,0,0,5,1,1,1,2,11,1
1.3785e+07,2016,8,14,0,23,0,0,0,0,0,0,0,9,1
7.9499e+06,2015,8,20,0,17,0,0,35,1,3,2,6,1,0
1.1261e+07,2013,11,15,0,21,0,1,284,1,2,1,15,5,0
1.5262e+07,2014,11,19,1,28,0,0,18,0,0,0,0,7,0
1.2289e+07,2015,8,15,1,24,0,0,7,0,0,0,1,1,0
1.4047e+07,2014,6,19,1,27,0,0,65,1,2,0,4,3,0
1.4509e+07,2016,6,5,0,28,0,0,89,1,0,0,86,1,1
1.5251e+07,2014,8,11,0,21,0,0,12,0,1,0,15,0,0
5.7882e+06,2016,9,7,0,21,0,0,0,0,0,0,1,6,1
1.169e+07,2016,4,21,1,28,0,0,28,0,0,2,1,0,0
3.473e+06,2013,9,22,0,23,0,1,0,2,2,2,4,5,0
1.5294e+06,2016,8,7,0,19,0,0,1,0,0,0,41,1,1
1.6083e+06,2015,4,21,1,31,0,0,55,2,2,3,5,8,1
1.543e+07,2016,7,19,0,21,0,0,0,0,0,0,0,5,1
3.4664e+06,2013,8,23,0,24,0,1,15,1,0,1,18,11,0
4.1347e+06,2013,6,15,1,22,0,0,1,1,2,2,1,2,0
1.5166e+07,2016,8,5,0,22,0,0,0,0,0,0,1,6,1
5.8358e+06,2012,11,18,1,33,0,0,14,0,0,0,0,2,0
1.5122e+06,2016,6,30,0,21,0,0,0,0,0,0,19,93,1
7.6435e+06,2016,8,5,1,35,0,1,4,0,0,0,2,4,0
1.1717e+07,2016,7,19,0,19,0,0,0,0,0,0,21,90,1
5.4366e+06,2016,8,27,0,24,0,0,0,1,1,1,1,3,1
6.5189e+06,2014,5,3,1,22,0,0,8,2,0,0,2,1,0
1.1755e+07,2015,12,7,1,36,0,0,5,0,0,1,2,2,0
3.1099e+05,2016,9,8,0,20,0,0,0,0,0,0,0,6,1
8.2757e+06,2014,10,9,0,24,0,0,14,0,0,0,7,1,0
9.6413e+05,2015,11,7,1,25,0,1,8,1,1,1,1,34,0
3.291e+06,2016,8,11,1,26,0,0,1,0,0,0,0,1,0
9.6624e+05,2014,9,22,0,19,0,0,8,3,1,3,6,2,0
1.956e+07,2016,8,18,0,23,0,0,0,0,0,0,0,6,1
2.0834e+07,2013,9,3,1,30,0,0,0,0,1,1,5,24,1
1.8308e+06,2016,7,25,1,23,0,0,3,0,0,0,6,1,0
2.45e+07,2016,8,8,0,24,0,0,0,1,1,1,1,4,1
7.9393e+05,2016,8,24,1,26,0,0,0,1,1,0,1,5,1
1.0476e+06,2016,1,12,0,19,0,0,0,0,1,0,26,0,1
1.1664e+07,2016,9,16,0,19,0,0,0,0,0,0,5,57,1
1.3298e+07,2016,8,5,0,23,0,0,0,0,0,0,0,7,1
1.7178e+07,2016,8,8,0,23,0,0,14,1,1,1,15,0,1
4.8739e+06,2013,9,3,1,39,0,0,50,1,1,1,0,3,0
1.8464e+07,2016,7,22,0,28,0,0,0,0,0,0,15,0,1
6.2757e+06,2016,7,10,0,17,0,0,17,0,6,2,3,3,0
1.4929e+07,2016,7,25,0,20,0,0,4,0,0,0,100,0,1
7.1963e+06,2016,8,5,0,22,0,0,0,0,0,0,0,11,1
1.3868e+07,2016,6,5,0,29,0,0,99,0,0,0,139,57,0
1.0347e+07,2016,7,10,0,32,0,0,15,1,1,2,24,0,1
2.3794e+07,2016,8,13,0,19,0,0,0,0,0,0,0,4,1
9.6963e+06,2016,8,2,0,21,0,0,0,0,0,0,1,10,1
4.3417e+06,2015,8,10,1,36,0,0,4,1,1,1,1,0,0
1.4462e+07,2016,7,17,1,23,0,0,0,0,0,0,0,2,1
1.9574e+07,2016,2,7,1,24,0,0,8,1,1,1,4,0,1
1.788e+07,2016,8,22,1,22,0,0,0,0,0,0,0,14,1
1.1574e+07,2014,11,3,0,24,0,0,99,0,0,0,4,0,0
